address,date,price,rating,restaurant,text
"320 San Lorenzo Ave, Coral Gables, FL 33146",6/9/2017,$$,5,Yard House,"Our server Jade enhanced our experience with great knowledge on the menu and a pleasant attitude. She checked on us just the right amount of times, she knew plenty of information on our vegan and vegetarian options, and she was check ready and did not have to go print the check because she already had it with her. I used to work at Bahama Breeze which is a disaster compared to this Yard house! My favorite part is how much variety they have in their Gardein vegetarian menu and how easy it was to make those plates vegan. Being a vegan is difficult sometimes because most restaurants usually cater to vegetarians. I will definitely be coming back here again for any special occasions so that I can enjoy a good vegan plate."
"320 San Lorenzo Ave, Coral Gables, FL 33146",7/15/2017,$$,5,Yard House,"Let me start off by saying, WHY have I not been here before! Food, service, atmosphere, everything was amazing! So I came here because as a new vegan I've been wanting to check out places that offer vegan dishes but also offer meat for my boyfriend. I am so glad, I decided to come here. VEGAN burger was absolutely amazing with a kale Caesar salad to die for. Kat, our server was so great and was able to recommend things for me and help me out with the menu. My boyfriend has the Lamb burger, and he loved it (beware of the spicy jalapeño sauce). I loved it and we will definitely be back! ,Thanks KAT !"
"320 San Lorenzo Ave, Coral Gables, FL 33146",5/28/2017,$$,4,Yard House,"Excellent lunch choice as a destination or as a break while shopping at the mall or post workout from the local gym. Loved that there's a gardein section for vegetarian and vegan friendly palettes. Got the guacamole, the poke nachos, the gardein vegan burger, and the gardein bbq chicken pizza. Luckily the place was quiet (just opened for lunch) when we arrived. The staff was attentive and prompt. All the dishes were amazing. Sat indoors which was dark but  comfortable. Outdoor seating is also available. Kitchen and staff are doing a very good job with creating flavorful dishes and an overall nice experience."
"320 San Lorenzo Ave, Coral Gables, FL 33146",9/19/2017,$$,5,Yard House,"5 STARS FOR MIAMI'S BEST KEPT SECRET VEGAN SPOT,They offer a solid vegan menu featuring Gardein and Daiya products, and the servers have always been willing to double check and verify whether certain items are vegan and whether others can be made vegan. As long time vegans, this is our go to restaurant, and we've never been disappointed."
"320 San Lorenzo Ave, Coral Gables, FL 33146",3/9/2018,$$,5,Yard House,"We love this place.  They have Vegan options that are Yummy, a wide range of Beer and a full bar.  The service is always excellent and the price is very reasonable for the location and ambiance."
"320 San Lorenzo Ave, Coral Gables, FL 33146",2/9/2018,$$,5,Yard House,"I like yard house because they have a vegetarian section of the menu that uses gardein products. Most of these options can be made vegan really easily- I've never had a server who couldn't help me make a nice meal. I usually get fried ""chicken"" wings with fries. Not healthy at all but the place also has over 100 beers on tap, and it's a sports bar, so I'm going all out anyways. The chips and guac come with cheese sprinkled on top- so make sure to ask for no cheese if you're vegan. They also have the option of fries, truffle fries (has cheese), or sweet potato fries with most meals."
"320 San Lorenzo Ave, Coral Gables, FL 33146",2/20/2018,$$,5,Yard House,"I'm vegan //// got an awesome vegan blackened Gardein chicken avocado sandwich. You have to ask for it without mayo and cheese but it's pretty yummy. ,The Gardein chicken is really convincing! Even my non-vegan friends liked it."
"123 SW 107th Ave, Miami, FL 33174",5/10/2018,$,4,Spice N Curry,"Spice N Curry is an Indian Grocery Store that also serves cooked Indian food from its small cafe in the back.. but from the looks of it, you wouldn't know that they serve food. The cooked food is the reason I've been coming here for the last few years. It's located in one of my favorite strip malls that also includes Vegan & Juice and Chinese Guy.,The food here is very tasty and authentic and the portions are generous. They have a small menu which includes items such as samosas, naan, and some other items that I have been offered as samples. The server here is friendly and always willing to conversate. My favorite entree is their Goat Biryani which is large enough for 2 meals.,The other day I discovered some fresh squeezed Indian bitter-melon juice in a green bottle in their fridge for only $5.99.. another reason to come here. The best way to describe this is nature's medicine and it's said to fight cancer, treat diabetes, regulate blood sugar, and treat a host of other common and/or serious conditions. All I know is that it's super healthy, but most people won't like the taste.. it tastes fine to me. You just take a shot of it each day (and don't overdo it because too much of anything can be bad for you) and the bottle lasts for about a week."
"123 SW 107th Ave, Miami, FL 33174",7/6/2017,$,5,Spice N Curry,"I am a huge Indian food fan and Spice and Curry is awesome! They have a small cafeteria in the back of a grocery store and about 12 people can fit on their counters and wait to be fed deliciousness. Their meal combos range from $7 to $9, and i normally get their vegan option. I leave w leftovers all the time. Do yourself a favor and visit this hidden gem!"
"123 SW 107th Ave, Miami, FL 33174",10/28/2017,$,5,Spice N Curry,"A plus plus all around!! I'm recently vegan and this place offered such a good variety of flavor - all in one dish! I ordered the vegan curry and was surprised at how much food I was given (I couldn't even finish, so I took some home). The meal includes rice and a salsa on the rice, two lentils, naan, and another hard bread (sorry I'm not too familiar with the food names) and a drink, all for $8! This is definitely another hidden gem in Miami. Side note - the home made vegan turmeric cookies are amazing too!"
"123 SW 107th Ave, Miami, FL 33174",11/10/2017,$,5,Spice N Curry,I'm so glad my boyfriend took me to this restaurant. I had the vegan curry and for $8 I had one of the most satisfying meals I've ever had in my life. It comes with plenty of food and different flavors. The naan bread from here is so delicious as well!
"123 SW 107th Ave, Miami, FL 33174",10/7/2017,$,5,Spice N Curry,"Great food! I had the Chicken Curry meal that was very filling. My girlfriend had the vegan cauliflower and potato curry. The meals come with rice, naan bread, lentils/chickpeas and a drink. There are also a variety of snacks and drinks. All in all two big thumbs up."
"9860 SW 40th St, Olympia Heights, FL 33165",4/22/2014,$$,3,Pincho Factory,"Came to Pincho Factory for lunch only to experience they were having maintenance issues and would be opening two hours after scheduled time. I was bummed about it and just headed over to Sarussi that is located on the same shopping strip. After lunch and on my way to the car, we notice Pincho Factory is indeed open so we head in at least for dessert. The minute we walked in, I smelled burger juice...like the grease. Maybe it's because my husband is vegan and I've been turned off of meat a little but no lie the smell did slightly gross me out. ,For dessert, there were two options- an Oreo Pie and a Nutella Smore's Pie and they are provided by Sweetness Bake Shop. By the sounds of it, the Nutella would have been my choice but I'm glad we got one of each because the Oreo ended up being the better of the two. Although it didn't blow me away, it was alright- It must have been tucked away in the coldest part of the fridge cause it was a little hard and mega cold on my teeth. ,Hoping I can come back to Pincho Factory soon to update my rating and actually judge them by their own food and not that of their bakeshop."
"9860 SW 40th St, Olympia Heights, FL 33165",9/19/2017,$$,5,Pincho Factory,"5 stars for their vegan toston burger!!! This is not the mediocre, frozen veggie patty I'm used to from non vegan burger joints. It's made from scratch and is SO perfect sandwiched between two tostons."
"9860 SW 40th St, Olympia Heights, FL 33165",3/30/2018,$$,5,Pincho Factory,"This is a place that surprised me. A pincho is meat on a stick so I originally expected just that. Secondly I expected typical greasy, bland tasting fast food. The kind that requires mayo, mustard and ketchup for moisture and taste. But I was delighted to find great flavors and interesting meals. This is fast food taken to the next level. The flavorful level. It's as if someone opened a fast food restaurant but had training at French Cordon Blue. In fact, the only typical ""fast food"" about this place is the furniture. My daughter raves about the burgers especially the toston burger. Which is a feat in itself to make it tasty and to keep it's shape. She licks her fingers every time. There is also a vegan burger that I hear converts people. I am trying all the bowls one by one, having difficulty choosing one. They offer fresco, california, tex-mex, latin, chimichurri, Mediterranean style of bowls, salads and wraps with four choices of delicious proteins. But DO NOT expect anything typical. So far Im favoring the cali because of the mandarins, almonds, gorgonzola cheese and mango sauce.  Omggggg. And the portions are so generous. You will not leave hungry. You can also get hot dogs and chicken sandwiches. Apparently they have award winning fries, and yuppppp: pinchos!!! And a surprisingly great selection of beers and IPAs. I keep telling myself I'm going to get a pincho one day but then I walk in and see the menu and there's just too many great choices. I have a feeling though that they too are probably delicious. The only item I considered just ok were the sweet potato taters. But I am a huge sweet potato lover who believes it should be paired with salt not sweet. And you gotta give them some area to grow. Lol. Also Im always crazy full by the time I get to the taters. So yeah. That."
"8575 SW 124th Ave, Miami, FL 33183",6/9/2017,$$,4,Duffy’s Sports Grill,"If you want to watch sports, especially soccer, this is the place. There are TVs in literally every wall (even in the bathroom), and the place is new, well lit, and clean. They have 2x1 drinks if that's your thing, and a couple of vegan/vegetarian food options on the menu (yay!). The only quibbles are that parking is hard to find, and that the food and service takes a little long."
"1800 SW 1st Ave, Miami, FL 33129",4/15/2018,$,5,Cure Cafe,"Love love love. I live in the building right above here and have made it a ritual to get breakfast here at least once every weekend. I enjoy their witty signs they have on the wall and out front. The ingredients are fresh and the menu is all organic healthy stuff, which I love especially the morning after a night out. I always get smoothie #2 with vegan protein added and the avocado toast. Recommend to anyone who likes good tasting food thats also good for you."
"7535 N Kendall Dr, Miami, FL 33156",1/29/2016,$$,5,Aoki Teppanyaki,"I love this place. They have happy hour all day every day except evenings on the weekend. The music they play is great.  Their brussel sprouts, eggplant miso, chicken salad, kimchee pork, sweet corn, triggerfish jerky, firecracker shrimp and aoki slider are all amazing.  They have cool things like chicken hearts and beef tongue too which I am into.  Definitely try the chicken liver!!!! The sushi is fresh, I like their salmon and ikura donburi.  The soft shell crab roll is good. Many items on the menu ate vegetarian and vegan friendly which is awesome.  Honestly I have never even tried their teppan because the individual dishes are so good. The service is also excellent. Everyone is very attentive, dishes are brought out quickly and the management is caring.  This is my go to happy hour spot."
"7535 N Kendall Dr, Miami, FL 33156",4/1/2016,$$,3,Aoki Teppanyaki,"The Teppanyaki part of Aoki is awesome 5 star super delicious super reasonable and the chefs are friendly and entertaining.  I've experienced the Teppanyaki twice for lunch and it has not disappointed. They make the BEST mixed rice I've ever had in my life (no kidding). However, I decided to try their Sushi Happy Hour as they advertise some really good deals $5-$7 plates and drinks.  I sat at the sushi bar and the sushi was good, decent but not mind blowing.  Service can sometimes be slow and not streamlined though friendly enough.  Great vegan option is the laughing Buddha roll, no sacrifice in flavor and it's very light. I'm also a big fan of the kama kama (whitefish and salmon  cheeks)."
"7535 N Kendall Dr, Miami, FL 33156",9/13/2016,$$,5,Aoki Teppanyaki,"I love to be able to go places that offer a vegan option and aoki does just that! The farmers selection is so delicious and filling! All types of veggies! Aoki is one of my favorite restaurants, its amazing and i recommend it to everyone! There lunch deals are the best"
"3201 NE 1st Ave, Miami, FL 33137",6/7/2018,$$,4,MidiCi The Neapolitan Pizza Company,The variety of pizza options were great. They have the best vegan pizza in Miami. Super tasty you wouldn't know it's vegan. They have 4 calzone options and will let you add toppings to it as well. The wine selection is good as well. Great for lunch and dinner with a beautiful romantic ambiance. Very clean restaurant and bathrooms.
"3201 NE 1st Ave, Miami, FL 33137",6/5/2018,$$,5,MidiCi The Neapolitan Pizza Company,"Delicious vegan GF pizza, excellent service! Really enjoyed the warm welcome and the free calzone on my first visit ! The manager also helped bring my to go order out to the car"
"5759 Bird Rd, Coral Terrace, FL 33155",10/26/2017,$$,3,Matsuri,"I wanted to try this place since many people say the food is good there. I'll be honest, after reading other reviews, I was expecting rude service. And, I got it. I'm a vegan so I'm used to the rudeness that can sometimes come AFTER I tell a server I'm a vegan. But, at Matsuri, the server was rude from the start, before I even mentioned I was vegan. She looked unhappy and inconvenienced by our presence. We were there for lunch and it wasn't that busy. I waited tables for 18 years and one of the things that servers must always do is be nice and at least act happy, even if they aren't. I asked the server if the tofu dish I wanted was vegan and she said she didn't think so and just stopped at that, didn't offer to check, just said she didn't think so. So, I asked her to ask someone and she visibly looked mad that I asked for confirmation. She came back to the table and told me that it wasn't vegan. So I asked what was vegan on the menu and she said that basically nothing there was vegan(not sure if this is true or not) but suggested I get the boiled vegetables. Um, I'm a vegan, not someone with the flu, I don't want boiled vegetables at a restaurant. So, I ordered edamame and a vegetable sushi roll. She immediately told me that the veggie sushi roll wasn't vegan. I asked why. She said that basically everything there was cooked in fish sauce, and that the rice had fish sauce in the way they cooked it. I gave up. I just had edamame. I was tired of inconveniencing her and asking her questions. Usually places with Asian cuisine are suitable for vegans but not this place! Well, maybe it is, maybe another server could have helped me a bit more. Anyway, my friend liked her Okonomiyaki so much so that she ordered another one to take home for her husband."
"5701 Sunset Dr, South Miami, FL 33143",7/22/2018,$,5,Taco Genius,"Best Vegan tacos!! ,Located inside Sunset Place on the first floor. These tacos are giving ppl a reason to come back to Sunset Place!"
"5701 Sunset Dr, South Miami, FL 33143",6/28/2018,$,5,Taco Genius,"The taco bowl was very delicious,my friend tried the Vegan option, he said "" it was the best vegan taco bowl he had yet."
"2121 Ponce De Leon Blvd, Coral Gables, FL 33134",4/30/2016,$$,3,POC American Fusion Buffet & Sushi,"I am pretty wary of buffets - add raw fish to that and I would get SUPER wary.  However, my vegan-self wasn't too worried on this occasion. ,We took a friend's advice and went during the busiest  time on the weekend - this way you know the food is being turned over and replaced often. Wise advice! ,We pretty much stuck to the sushi section and the salad bar. Upon request, they will make you a vegetable roll, which was nice. We managed to eat our fill, but nothing was incredibly overwhelming. ,It is a great bargain tough if you like buffets and random combinations, like waffles with your sushi for brunch :) The ambiance is quite hectic and family oriented on the weekends."
"41 SE 5th St, Miami, FL 33131",6/12/2018,$$,4,TKO Sushi - A Modern Experience,I love hay the place has a vegan sushi role! Seaweed salad and edamame were great too
"8955 SW 72nd Pl, Kendall, FL 33156",9/22/2017,$$,5,The Brick Restaurant,"This place was sooo gooooodddd. The service was quick and friendly and the food was just amazing. Also very vegetarian friendly, but not so much vegan friendly (I am neither vegan nor vegetarian). Besides that everything was perfect. Overall had an amazing experience and even better food! I definitely recommend to anyone in the area. Food is quite pricey, but most definitely worth it since all the ingredients are from local markets!"
"8422 Mills Dr, Miami, FL 33183",9/18/2016,$,5,Ken’s Healthy Delights,"Recently, decided to go vegetarian and felt like eating a salad yesterday. Kendall doesn't have a lot of healthy or ""vegan"" options so I went to Giardino and realized how ridiculously over priced they are for what they offer and left. In my search I came across this awesome place and was impressed by their price, variety, and veggie selection. I will most definitely be returning to this establishment. So grateful that healthier and affordable ""fast food"" options are opening in Kendall."
"8422 Mills Dr, Miami, FL 33183",9/20/2017,$,5,Ken’s Healthy Delights,"Looking to transitioning to veganism but not quite their yet  found this spot while trying to fuel my body with real food for a change. Got a chicken salad wrap (more flexitarian for today) and it was awesome!! Also got a dancing princess smoothie that is Delish  and I'm really not a smoothie person. Shannon is great! Never stopped working and cleaning the whole time I was here and let me taste a smoothie she was making for someone else and let them taste the one she made for me. Great way to bring us all back for more because both smoothies were pretty awesome.,I'm feeling amazing already  great choice and will become my new go-to for healthy options. Greatly needed around these parts too."
"5829 SW 73rd St, South Miami, FL 33143",3/3/2017,$$,3,Tacocraft Taqueria & Tequila Bar,The pork taco. Has no flavor. They need a better selection of hot sauce. Need to bring the Diablo or ghost pepper sauce w.e it's called back. It has a good aesthetic. The seats are uncomfortable. Guac is pretty great. Quesadillas are good. The waiters.. ARE ALRIGHT. Maybe the one I got just gave me attitude?? Or was having a bad day?? Idk. W.e the manager is really nice tho. Found a tag of an avocado in my food. That kinda annoyed me for obvious reasons. I've gone a couple times so I'd say it's worth to try. Also had the guac with the crickets so it's unique lol  I appreciate the vegetarian and vegan options.
"5829 SW 73rd St, South Miami, FL 33143",12/17/2017,$$,5,Tacocraft Taqueria & Tequila Bar,"This is my first brunch here and hope to have many more. I'm 2018. Im limited in my diet, but everything vegetarian/vegan amazing here."
"5829 SW 73rd St, South Miami, FL 33143",1/23/2017,$$,5,Tacocraft Taqueria & Tequila Bar,"Wow! For all my vegans or plant based food lovers, Tacocraft cooks up a delicious sweet potato, kale, sautéed onions, and beans taco that is absolutely yummy! If you decide to arrive for Sunday brunch (Unlimited mimosas and sangria ladies!) the vegan taco is not on the brunch menu but you may request it with your waiter.  Great ambience to hang out with friends but be warned it does get busy and seating his limited so early bird gets the worm."
"5829 SW 73rd St, South Miami, FL 33143",5/29/2017,$$,5,Tacocraft Taqueria & Tequila Bar,"Great vegan and vegetarian options.  The Kale & Sweet Potato tacos were amazing, as were the mushroom confit (Exotic Shroom) tacos.  The guac was good.  No complaints.  I found another Mexican spot and will definitely be back."
"5829 SW 73rd St, South Miami, FL 33143",1/1/2017,$$,5,Tacocraft Taqueria & Tequila Bar,"I came here on Taco Tuesday for my friend's birthday, when they had their $3 taco specials and $6 house margaritas (but it has to be their special house margarita, the other cocktails are pricey). Their tacos are very popular in this area of Miami, and there are vegan and vegetarian options on the menu (there's a tofu taco option!). ,Although I've only been here once, I definitely will be coming back. Good service, friendly servers, delicious food, vegan/vegetarian options, and great margaritas and mojitos. And strong. ;),The best day to come is Tuesday, but I'm sure it's good any day of the week."
"5829 SW 73rd St, South Miami, FL 33143",5/15/2018,$$,5,Tacocraft Taqueria & Tequila Bar,Super vegan-friendly Mexican restaurant! Lots of vegan options for appetizers and meal options. I ordered the kale & sweet potato hash tacos and a mushroom taco without cheese or sauce. Everything was fresh and delicious! Service was fast and staff was helpful and friendly. We sat outside and it was a nice atmosphere and the music wasn't too loud. Definitely recommend!!
"5829 SW 73rd St, South Miami, FL 33143",3/29/2018,$$,5,Tacocraft Taqueria & Tequila Bar,"I came here for lunch with my best friend for taco Tuesday. Great service and they have an indoor and outdoor sitting area. It's casual or dressy environment. I got smoked brisket taco, crispy pork taco, chorizo taco, prime skirt steak taco. They were all good. My friend got vegan tacos. The guacamole and chips were a good appetizer Great spot for taco Tuesday!"
"5831 Sunset Dr, Miami, FL 33143",3/27/2018,$$,3,Earth,"It's so nice to find vegan/vegetarian friendly places. However, the meal I had was just... ok. I would go back for the vegan chocolate chip cookies! Yummy"
"5831 Sunset Dr, Miami, FL 33143",11/17/2017,$$,3,Earth,"I ordered earth for my coworkers and myself for genetic counselor awareness day (we are a genetics department!) I love what earth is doing in providing simple, hassle free, healthy options. One of our physicians is vegan and there were plenty of options available for her as well. I was disappointed because many of the items listed on the menu were unavailable and most of those that were actually delivered were lackluster. The brown soup was bland. The bowls were not very cohesive, and the desserts were not indulgent even when considering the limitations of all vegetable ingredients. Potential to do great things but the items need to be elevated just a little bit. Still glad we didn't order pizza though!"
"45 NE 3rd Ave, Miami, FL 33132",6/21/2015,$$,4,Hibachi Grill & Noodle Bar,They helped me pick out a vegan option. Friendly staff! Definitely am coming again! Right down the street from our hotel. Got a yakisoba with veggies. Bomb!
"900 S Miami Ave, Miami, FL 33130",6/25/2018,$$,5,DIRT,Recently stopped in here for lunch and the food was delicious! Lots of vegan options and the menu also offers a macro count on each item - so very helpful if you're keto. I got the lemongrass chicken in a collard green wrap and it was one of the best wraps I've had in a while. Will definitely be coming back!
"900 S Miami Ave, Miami, FL 33130",11/28/2017,$$,5,DIRT,Yum! I'm so happy this opened up in Mary brickell! I have came here every day for the past week and I can't get enough. Everything tastes so fresh and homemade and healthy! I live for the vegan wrap (love the mint) and their tomato soup! I'm super sensitive to sodium but their soup has just the right amount. Portions are huge and the quality is just right for the prices. If you want to only spend $5 go to McDonald's!! Run in and grab a coffee or tea from their coffee bar or walk up and order a healthy organic meal! You won't be disappointed.
"900 S Miami Ave, Miami, FL 33130",12/12/2017,$$,3,DIRT,"Love the ambience, healthy food varieties, but wish there were organic options (especially for their eggs). The collard wrap (mai fun vegan wrap) I got was not worth recommending, only part I enjoyed was the sauce. The rest was bland and raw. Don't waste your $5 getting the Adashah as an add on... was advertised as ""amazing"" but honestly more bland than plain polenta. I'll be back to try other things.."
"900 S Miami Ave, Miami, FL 33130",2/12/2018,$$,4,DIRT,Decent place with lots of vegan options. Portions are very big. Tomato soup is very yummy :)
"900 S Miami Ave, Miami, FL 33130",11/2/2017,$$,5,DIRT,"They did it again!!!! The food is healthy amazing and has vegan options!  Everything is so yummy!  It's also great because everyone remembers your name and says hello!,My favorites are the dirty vegan salad and the poke Bowl with adashah instead of tuna for vegetarians (although their tuna is high quality and I love it!!!!) and you can't forget the coco chia pudding!!!! I can eat it all day plus if you bring the jar back you get a $1 off the next one!,Today Jeff (an owner who is at the register and greeting guests daily) even offered me to try a new sauce with the adashah (which is an amazing vegan thing to replace meat) it looks and tastes like a filling and yummy cornbread almost... ,I promise you it's the best vegan spot you will ever try and if you're not vegan the rest of the menu plus tuna and chicken are high quality organic with no hormones or anything. The flavors are amazing and it's all made fresh!"
"900 S Miami Ave, Miami, FL 33130",2/25/2018,$$,4,DIRT,"It's nice having more healthy options in the area. This place is pretty great for the health conscious and is vegan friendly. ,Pros,Great design,Great options,Local food,Great location,Priced similarly for the area. ,Cons,I would skip the coffee bar if you want something high quality. I came for a latte because I saw they had a La Marzocco machine, which is wonderful if you know how to use it. Makes an incredible espresso. Unfortunately the barista didn't have the knowledge to use the machine to its best. I've lived in several coffee cities like Seattle and am use to getting incresibly amazing coffee. So keep in mind you may not care about that if you are usually happy with Starbucks. If you go to Panther or Eternity, you won't find the coffee very good. The bean isn't bad, but it's all for nothing if no one can use the machine well. ,Service-wise, I was a initially surprised that I wasn't offered a new drink, but I didn't mind paying for a new one. The general manager came by eventually and asked if he could remake the drink but it wasn't much better to be honest. Still very foamy milk for a latte that didn't properly blend into the espresso. He also gave me a free Zak the Baker cookie, which was nice and delicious. I would recommend the business invest in barista training with Panther. The coffee bar is a good idea and will be even more worth it if it's the best thing locals can get in the Brickell area."
"900 S Miami Ave, Miami, FL 33130",2/22/2018,$$,5,DIRT,Cranberry iced tea is refreshing and made fresh! Matcha pancakes were amazing and vegan :) they guys who work there are super nice!
"900 S Miami Ave, Miami, FL 33130",1/10/2018,$$,5,DIRT,"If we had one in Tampa, I'd eat here weekly! Flavorful, interesting vegan/vegetarian options with a nice outdoor area. I'm really liking this Adashah protein, which I've only seen here in Miami."
"900 S Miami Ave, Miami, FL 33130",10/25/2017,$$,5,DIRT,"Fast and friendly service. Servers are very attentive. Delicious options and I love that it is vegan and omni friendly. The best places are the ones we can all get something.,Update. The prices are great for the portions. The dirty vegan salad was way bigger than what I was expecting for the price. This is my go to spot now."
"900 S Miami Ave, Miami, FL 33130",7/25/2018,$$,5,DIRT,"Let's talk about that Impossible Burger. In the wave of plant-based foods here in Miami, this is by far the most delicious and interesting thing I have experienced. Fairly new to the DIRT menu, it's 100% Vegan and mind-warpingly delicious. It's deliciousness, down to a science. At its center is a vegan patty with amazing texture and maybe even better-than-beef taste -- along with fresh spinach, sliced heirloom tomato, and a perfectly sliced and well placed onion (reminiscent of In-Out-Burger). While still experiencing that primal joy that comes with diving your face into a burger, post meal I walked away with a feel-good stomach, a smile, and maybe even a little bit of that chipotle sauce on my cheek. I left wanting another bite... Do yourself a favor, go get your hands all up on its tasty and puffy vegan buns."
"900 S Miami Ave, Miami, FL 33130",5/9/2018,$$,5,DIRT,"This is my kinda place!! The food here was so clean and delicious. The staff was incredibly friendly and the service was fast. I want to try everything off their menu. Lots of paleo, vegan, and vegetarian options to choose from. The interior is definitely ""Instagram worthy"" of you're in to that sort of thing."
"11752 SW 88th St, Miami, FL 33186",11/13/2017,$$,5,Shawarma Mediterranean Grill,"Beautiful small joint and the people are friendly. Great services and of course, the food is great. Feeling vegan? Yes, there is a plate for that."
