address,date,price,rating,restaurant,text
"8211 S Dixie Hwy, Miami, FL 33143",10/16/2017,$$,5,grown,Stopped in for lunch for the first time.  Simply amazed! The owner Shannon was very wonderful and informative on the healthy styles of eating. We were offered a complimentary dessert that was vegan delicious.
"8211 S Dixie Hwy, Miami, FL 33143",6/5/2017,$$,3,grown,"I heard a lot of hype coming into this place, and while the food is fine, it's nothing all that outstanding.  I came for breakfast, and it seems like a great deal that you can get home fries, bacon, and fruit for $5, until you see that it's less food than you would've gotten for the same price at IHOP.  For all the gluten-free, local-source, vegan-friendly, blah, blah, blah, you see, the food was pretty bland and basic.  I'm not saying the food isn't good.  I'm just saying that their cage-free, macrobiotic, whatever, whatever eggs taste the same as what I have in my fridge from Publix.  Now, I'm not going to lie, their juices and smoothies are really good, but they set you back about $10.  If paying $10 for a great smoothie is something that wouldn't bother you, then grown is right up your alley."
"8211 S Dixie Hwy, Miami, FL 33143",7/1/2018,$$,3,grown,"So, this place is delicious and healthy and yes everything tastes extremely fresh and natural however ridiculously overpriced. TWO wraps and a cookie came out to $42!!! What?! Kind of insane. I was shocked at how expensive it was. I tried the Mediterranean wrap and the Havana wrap both with chicken- they were delicious I can't deny that. The vegan chocolate chip cookie was also amazing- very flavorful and yummy. Decorated very cute. I wish there were more places like this- they even have a drive thru. My only complain was the price and it's a shame but I wouldn't return because of it."
"3401 N Miami Ave, Miami, FL 33127",1/22/2012,$$,5,Sakaya Kitchen,"The vegan BBQ tofu special - brown rice, baby bok choy, and Miami's best Brussels sprouts - is incredible and unmatched by anywhere I've been since my last visit, including my own kitchen (though my pan-fried tofu is better). With sides of cucumber pickle (kirby cucumbers sliced in what I thought was sweet rice vinegar) and kimchi (better than what I got in the farmers' market at Fort Greene in Brooklyn): $13.90 before the tip. ,I ate here twice a week for about five months, and it was always a treat! You must try the fried shrimp. It's only the second place where the shrimp was so nicely fried that I could eat the shell, which can be really tasty. ,Props on the tunes! And shout-outs to Malika and Maylin and the entire team."
"15 NE 11th St, Miami, FL 33132",6/4/2015,$$$,4,Rooftop At E11even,"Good vegan sushi, impressive! I will be back"
"3401 N Miami Ave, Miami, FL 33127",7/27/2018,$$,5,Sakaya Kitchen,"The food was soooo good! They gave plenty of substitute options and gluten free, vegan, and vegetarian options are available as well! The Bulgogi sandwich, KFC, Bok Choy, Jasmine rice and Korean beef are awesome! On top of that Pat, the cook, came out to make sure everything was great. She is ,! Very highly recommend!"
"250 NW 24th St, Miami, FL 33127",4/20/2018,$$,3,Crudos Fusion Art,"Im a vegan , so the menu did not show any vegan options , so I asked the waiter if it was possible to make something vegan and she was really friendly and explained to me that the chef could make any plate vegan. ,Went on a Thursday and they had a DJ with pretty good music . ,Food was good a little salty but I enjoyed it , may be could be better for non vegan .,We had the check and and they charged same price as if meat was included , we asked the waiter if she could was why and she did but the chef just said that he put more vegetables , thought that ,was not the right way to handle not a great customer service on his part but I guess he is not the owner so he did not care!!"
"228 SE 1st St, Miami, FL 33131",4/17/2015,$,5,Freshko Gourmet,"I ordered for delivery and food was here promptly. I ordered the ""vegan salad"" and their hummus, I know doesn't seem like much, but that meal was delicious!!  The salad was super fresh w baby arugula and the hummus and some of the best I've had around downtown Miami! But heads up, you can't add tip to your receipt once the meal arrives, you have to add it in advance. The deliverer was also extremely nice, and I owe him a few more bucks!"
"140 NE 39th St, Miami, FL 33137",5/28/2018,$$,5,ITAMAE,"Start off with a fresh tatami small plate, and work your way through the entire menu please - you won't be disappointed. Vegan or gluten allergies? No worries, Chef Fernando always got your back. My favorite dish is the Nikkei Bowl. Favorite sushi is the Lost in translation or the Sansho (creamy a.f.). Pro tip: pair it all with their japanese bubbly sodas."
"228 SE 1st St, Miami, FL 33131",12/19/2016,$,5,Freshko Gourmet,"Delicious soy cappuccino. I subbed the mozzarella in the veggie panino with their balsamic vinegarette to veganize it, and it was super yummy. Great service. Reasonably prized. Perfect ambiance for a relaxed weekend brunch. No wait to be seated on a Sunday afternoon."
"228 SE 1st St, Miami, FL 33131",8/21/2017,$,5,Freshko Gourmet,"This place is pretty cool the food was fresh and the service was okay being that there was only one server. The vegan salad is arugula, quinoa, tomatoes and cucumber was delicious."
"900 S Miami Ave, Miami, FL 33130",5/6/2015,$$,4,Burger & Beer Joint,"It's a decent place with a nice outdoor seating area, plenty of craft beer on tap and the staff is awesome. Of course, being Vegan I thought it would be difficult to find something here but they had a great Kale and Quinoa salad option. Only problem, they were out of Kale which I'm told happens often. If you're going to offer something that people will like as an option why be out of it since Kale is not plutonium. In other words, you can get it in every supermarket! They substituted with Spinach which was fine and the quinoa was awesome. I would definitely come back but they better not be out of Kale again."
"900 S Miami Ave, Miami, FL 33130",2/10/2018,$$,4,Burger & Beer Joint,"For vegans: There's a veggie burger (quinoa, beans, peppers), a quinoa & kale salad, and sweet potato fries/ skinny fries. They also have ""duck fat"" fries.... make sure to differentiate. The others in my group had plenty to eat, and enjoyed it. I had a nice glass of wine. The food was ready very fast and was reasonably priced."
"5600 Biscayne Blvd, Miami, FL 33137",3/20/2017,$$,5,Andiamo,"I was stuck on a field trip and a classmate recommended we sneak away for pizza. I was game since I'm vegan and didn't want to struggle to get vegan options in Little Haiti. Our server, Jennifer, was great. It's never fun to be the vegan asking about what's in the crust, etc. But Jennifer was nice and patient and checked things for me. I loved my pizza! So delicious! My non vegan classmate's pizza looked amazing! The other classmate got a salad which looked ok. Thank you Jennifer!"
"7535 N Kendall Dr, Miami, FL 33156",1/3/2018,$,4,Spoleto,"Been to Spoleto at Dadeland Mall twice and loved the fresh options, generous portions,  homemade pasta and Flatbread. They make everything in front of you from scratch!  Food is definitely better than anything in the food court and much better prices than the larger restaurants.  For the most part a very committed young staff. Make sure you are very clear when you are specifying vegan or vegetarian."
"3000 N Miami Ave, Miami, FL 33127",9/4/2017,$$,5,Mabruk,"Amazing food,falafel was tasty and fresh! Cheaper than other places in the area. Hummus was delicious and so was taboule salad , great customer service our fave new place ,great option for vegans !!"
"3791 Bird Rd, Miami, FL 33146",3/6/2018,$,4,El Rinconcito El Chele,"Good  (not great) food. Staff is a bit rude on the phone. If you do not speak Spanish they will hang up on you. They have a nice selection with options for vegetarian diets, vegan diets, and those with food allergies. Delivery time can take a while but over all decent for quick meal."
"321 Miracle Mile, Coral Gables, FL 33134",1/23/2015,$$,5,Seasons 52,"One of the absolute BEST restaurants in South Miami. Everything here is perfect, the service, ambiance, and food are impeccable, and I am never disappointed. I took my parents here when they were visiting, and as huge foodies my dad said the veal was the best he has ever had, while the menu also has dishes for me (a vegan). The price is more than fair for the quality of meals, and you will NOT be disappointed. Season's 52 has my highest recommendation possible."
"321 Miracle Mile, Coral Gables, FL 33134",6/15/2014,$$,5,Seasons 52,"This was the perfect location for my medical school graduation lunch. Service was great, food was delicious and we loved our experience. I would definitely go back and have another meal. I also liked the fact that they had a vegan menu for my Aunt and they are über accommodating for those with dietary needs."
"321 Miracle Mile, Coral Gables, FL 33134",12/27/2015,$$,5,Seasons 52,"This is a great restaurant for those who care about healthy food and, especially, for vegetarians. Ask for the vegetarian menu. There's also a gluten-free menu, and a vegan menu -- you just have to ask. The options are extensive and include a Winter Vegetarian Tasting plate. Highlights from our meal today included the Warm Roasted Tomato Caprese Salad, the Roasted Basciani Farms Mushrooms, and the vegetarian soft taco. My partner had the trout and was very pleased. For dessert, our favorite was the Blueberries with Lemon Curd. I also recommend the cocktails -- Meyer Lemonade is very tasty. Our waiter, Camillo, was fantastic -- kind and attentive."
"321 Miracle Mile, Coral Gables, FL 33134",2/15/2015,$$,3,Seasons 52,"Overall, Season's 52 was a solid experience.  My husband and I were looking for a vegetarian restaurant (in addition to my gluten and dairy allergies).  Their menu was a little bit inefficient since they have separate menus for gluten-free, vegetarian and vegan.  It was a bit overwhelming for me since a majority of the gluten-free menu was non-vegetarian.  However,  our server quickly found someone who could manage it and make recommendations.  We ordered the duo hummus for an appetizer, and I found the texture to be a little rough.  We had the warm beet salad, which was good and the vegetarian entree which was good as well and the restaurant accommodated my food allergies greatly in this meal.  ,If you go to the restaurant, i would recommend sitting in the main room or room adjoining to the bar.  We were put in an add-on room, which was freezing.  I complained several times, and 2 other tables near us complained about how cold it was too."
"321 Miracle Mile, Coral Gables, FL 33134",6/8/2016,$$,5,Seasons 52,"Delicious menu and great ambiance! They have food for everyone! Gluten sensitive, lactose free, dairy free, sodium friendly, vegan and vegetarian!! Plus they have 52 glasses of wine by the bottle!! Not to mention the service was amazing!"
"321 Miracle Mile, Coral Gables, FL 33134",7/25/2017,$$,5,Seasons 52,"I've come to Seasons 52 a number of times and it does not cease to disappoint when it comes to the seasonal menu, the freshness of ingredients and the atmosphere are all great reasons to keep coming to seasons. And lets not forget their stuffed shrooms, which are absolutely a must try. I would come back and just order them and nothing else. I think their flatbreads are also pretty great and a surefire way to get in a good meal, however I wouldn't vouch for their brunch flatbreads. I would have been fine without the smoked salmon flatbread. I would come back again though, but would come back more so for the dinner menu. I would also recommend this restaurant for vegetarians and vegans, has pretty decent options. Their desserts are also a small but filling indulgence that doesn't make me feel too bad for breaking my diet."
"7378 Bird Rd, Miami, FL 33155",11/1/2016,$$,5,Bangkok City Thai & Seafood Restaurant,"Bangkok City has been recommended to me by COUNTLESS people since I moved to the area about a month ago. I thought to myself, not everyone can be wrong about this place so I'll give it a try, even though I already have my usual Thai restaurant. I started with the basics - tom-coconut soup, pad thai, and red curry tofu, ALL were out of this world. The curry dishes in particular really blew me away. It's not just the cuisine here that's incredible, but the staff is so welcoming and nice that it almost makes me want to stay and eat there when I'm picking up a to-go order! As a vegan, I now eat here at least three times a week since I can get veggies and tofu made in so many different ways. Bangkok City is now my go-to spot for Thai or sushi."
"115 SW 107th Ave, Miami, FL 33174",4/15/2014,$,5,Vegan & Juice,"We went to Vegan and Juice today for lunch, it was delicious!! I ordered the brown rice, cauliflower, eggplant lasagna, and the pumpkin spinach. EVERYTHING was delicious and flavorful. And the best part was how nice everyone was! In Miami it's so hard to find truly kind people who appreciate thank you's and are actually happy to have you in their establishment. We will definitely be going back very soon!! Thank you soooo much!! O and their fresh juices are made to order !"
"115 SW 107th Ave, Miami, FL 33174",1/21/2016,$,5,Vegan & Juice,"Honestly, I was so turned off by vegan food before coming here. My friend encouraged me to come and try and have fallen in love with the food here since. Although it's small, the food is fresh and surprisingly DELICIOUS. I never feel bloated after eating here in comparison with so many other restaurants. This restaurant is as tasty and healthy as it gets. The owner is always there and so attentive. A little pricey but worth it."
"115 SW 107th Ave, Miami, FL 33174",11/24/2015,$,5,Vegan & Juice,"Outstanding! Hands down, my favorite vegan restaurant. And I am a meat-eater! The staff is warm and makes you feel like family. They will have already run out of some of their best items around 1 p.m. so get there at 11 a.m. and you will get to try everything on their daily rotating menu (don't forget the soup!). They even have a ""cabana card"" for frequent eaters. I have eaten at some really good vegan restaurants, yet BOTH the taste and price of the food at Vegan & Juice are completely untouchable!"
"115 SW 107th Ave, Miami, FL 33174",12/26/2012,$,5,Vegan & Juice,"I happen to be vegan, but I would still eat here even if I wasn't. The food is DELISH! The prices are very reasonable for the amount of food you receive. Also, they have an option to purchase meals for the week --which I want to try out here soon. The staff is inviting and kind.  The atmosphere is cozy and don't  leave without trying one of their vegan baked goods. Mmmm Mmmm Good!"
"115 SW 107th Ave, Miami, FL 33174",7/22/2013,$,5,Vegan & Juice,A vegan gem in the middle of Sweetwater of all places. The wraps are delicious and the chocolate blueberry cake is amazingly moist. Can't wait to go back to try more things!
"115 SW 107th Ave, Miami, FL 33174",12/30/2013,$,5,Vegan & Juice,"Vegetarian/vegan food with a Latin twist.  The menu varies daily and is generally posted on Facebook by 10-11 am.  Smoothies/wraps/salads are available, with veggie pizza on Thursdays.  Otherwise, one can order four sides for $8.50, with sides ranging from baked yuca, plantains, beans, steamed veggies, brown rice, and a pumpkin/veggie soup.   Buy a ""cantina"" and get 5 meals at a price of $7.40 (15% discount)."
"115 SW 107th Ave, Miami, FL 33174",7/25/2015,$,5,Vegan & Juice,"Absolutely delicious! Highly recommended! First attempt at a Vegan dish, it was wonderful!"
"115 SW 107th Ave, Miami, FL 33174",1/17/2013,$,5,Vegan & Juice,"If this is vegan --- I'm in!!! ,At the request of a friend, I decided to try their daily ""cantina""...V&J will prepare a plate consisting of four different dishes for you @ a great price... ,Although I am NOT a strict vegan, I can tell you that their food is delicious!!!! The soups are tasty (and not heavily seasoned or salted); their quinoa is yummy and filling and their plantains / boniato or sweet potato mash are all sensational... They offer freshly made items every day and the veggies taste divine (always) cooked to perfection, never overpowered with lots of condiments. ,I have been doing their vegan diet in the evenings for just 2 weeks, and I feel more energetic, much less-bloated (no heavy salts nor fats in their food) and all-around healthier. ,Try their delicious dishes, you won't be sorry !!! ,(And the family that runs the biz could not be nicer or warmer with customers!)"
"115 SW 107th Ave, Miami, FL 33174",7/13/2015,$,5,Vegan & Juice,"I love this place! Their hot food is always different everyday, and all of their dishes, including the salads and wraps are DELICIOUS! They also sell juice that they make right in front of you. The people that work there are very friendly, and I couldn't ask for a better vegan and juice spot. Reasonably priced too!"
"115 SW 107th Ave, Miami, FL 33174",7/11/2015,$,5,Vegan & Juice,"All vegan restaurants should be like this one, affordable and delicious! Great service too. I highly recommend it to anyone wanting to eat something healthy and tasty. They even filter the water in which they cook with, something I do at home. The desserts are also a must when you visit this place. I will recommend this restaurant to all my friends."
"115 SW 107th Ave, Miami, FL 33174",11/8/2012,$,5,Vegan & Juice,"This is a hole-in-the-wall kind of restaurant that happens to be vegan. It seems their ideals and meals are centered on the vegan lifestyle (which I love) but that is not the first thing that comes to mind when entering. Rather than taking the typical vegan-holier-than-thou approach, they take a ""welcome to my kitchen"" approach. ,The menu changes daily, has a hispanic tendency, and is always so so delicious. It's filling, comforting, and fresh. They make deliciously fresh juices and smoothies and have absolutely amazing desserts (sometimes raw too!). ,I'd recommend going no matter what your eating preferences, if you're into wholesome and warming foods. If you're vegan and you want to take a non-vegan to eat this is the place. My sig. O loves it and he's not vegan in any way."
"115 SW 107th Ave, Miami, FL 33174",8/18/2015,$,5,Vegan & Juice,"THREE LETTERS  (WOW)! & 5 Stars says it All Come see for your health if you dare...and the Scenario is in the Name....Vegan & Juice Says it  All... True to  The Bone, (pun intended), Actually  This place Offers up no Dead Animal Tissue  Only Wholesome Fresh Fruits And Veggies And Whole Grains for your Heart and Brains Along with Plenty of Love And Light. *****"
"115 SW 107th Ave, Miami, FL 33174",12/21/2014,$,5,Vegan & Juice,"I've been coming to this spot since I was 12 years old! This my favorite vegan spot in all of Miami and I'm lucky enough to live real close by them. It's cheap, flavorful and the variety is endless. Be careful though, their eggplant lasagna is vegetarian ( contains cheese) and they have vegetarian pizza too. The rest is vegan. My favorite dishes are the ceviche tofu, lentils, spinach taco, stuffed peppers. It goes on and on!"
"115 SW 107th Ave, Miami, FL 33174",10/27/2014,$,5,Vegan & Juice,Hands down my favorite plant-based restaurant in Miami.  They serve Latin vegan food with unbelievable flavor they can make simple cabbage taste amazing.  They also have amazing homemade raw pies & cheesecakes available.  The best part:  a plate full of your choice of four dishes from their hot menu & a piece of pie is only $13!!
"115 SW 107th Ave, Miami, FL 33174",6/22/2013,$,5,Vegan & Juice,"Healthy, homemade vegan and vegetarian food at an affordable price. Family owned and rubbed restaurant. Love it!"
"115 SW 107th Ave, Miami, FL 33174",11/18/2015,$,5,Vegan & Juice,"Vegan and juice's most loyal customer! I have been coming here for 11 years and they have never disappointed. Small family owned vegan restaurant serves a variety of hot foods plus wraps, smoothies, and desserts. The owner and his crew are amazing and will treat you like family. I love this place!"
"115 SW 107th Ave, Miami, FL 33174",2/19/2015,$,5,Vegan & Juice,"Great choice for vegans and vegetarians, everything is made right in front of you and the employees are wonderful!"
"115 SW 107th Ave, Miami, FL 33174",11/19/2015,$,5,Vegan & Juice,"Now, I have say I am not a vegan, but I find myself craving the juices and hummus wrap from V&J! It is a FRESH as it gets here! You often see the owner(s) bringing in the fresh produce and they are extremely hands on with their establishment. The place is small and tends to get very busy during lunch, so if you can go just before 12:00PM, you will be IN & OUT! I have yet to have some of the hot meal offerings, but the hummus wrap is great! Also, I have had the detox juice everytime I have visited! The place is also very clean & service is great!"
"1250 S Miami Ave, Miami, FL 33130",6/10/2018,$$,5,My Ceviche,"This is a restaurant with great healthy, gluten free options , and vegan options.  The prices are extremely reasonable to cheap and service is quick. The Resturant is set up similar to a chipotle inside."
"2613 NW 79th Ave, Miami, FL 33122",7/15/2017,$$,5,Doral Thai Restaurant,"This has to be my favorite Thai restaurant by far. The taste is very similar to actual Thai food straight from Thailand. I recommend also to those who are vegan, this place is the bomb! The Gang Phak is so good! It has mixed veggies, red curry with coconut milk and it comes with a side of rice."
"2613 NW 79th Ave, Miami, FL 33122",4/29/2017,$$,5,Doral Thai Restaurant,"No complaints! Very cute interior, super nice lady who attended me at pick up & delicious vegan/vegetarian friendly options. I recommend the veggie spring rolls, vegetable pad Thai (no egg) & the tofu red curry."
"5 SW 11th St, Miami, FL 33130",3/3/2018,$$,4,MOMI Ramen,"This plAce was very authentic. I liked the place and the food was very tasteful. However when we got there we actually dis not know that the place had a cash only policy and prices where not as displayed here any ramen bowl was over 25$ I felt it deserves 3 $$$ signs. You are getting a decent bowl of food too but I just feel it is a but overpriced no matter how good the ramen is. One good thing is that the price i think includes a drink, we got a bottle of water as usual. I just believe the price is set very high it may be because of the location. However, food is delicious and very tasteful. Vegan option is a rockstar just remember to tell them you do not want the egg in your plate lol."
"7919 Biscayne Blvd, Miami, FL 33138",2/28/2018,$$,5,Cake’s Thai Kitchen,The greatest Thai food in Miami. They are SO NICE and have many vegan options. I highly recommend the eggplant chili miso tofu as well as the Chinese broccoli. The Tom Yum and Tom kha soup are both delicious. I could honestly eat this place for breakfast lunch and dinner it is so good!!  For an additional experience ago and it's a little bit hidden and worth it for delivery every single time
"301 Giralda Ave, Coral Gables, FL 33134",6/12/2016,$$,5,Tap 42,"They have Vegan available ""VA"" options throughout their menu! Service, environment, drinks and food was beyond expectations!"
"301 Giralda Ave, Coral Gables, FL 33134",3/6/2017,$$,5,Tap 42,"The salmon bowl is AMAZING! Great menu with creative simple fare. They have gluten free, vegan, and vegetarian options. Their kitchen is open late, so it was a great stop after a concert in Coral Gables."
